0.008  0.0065906
0.024  0.0115243
0.04  0.014706
0.056  0.0173943
0.072  0.0196511
0.088  0.0220376
0.104  0.0237473
0.12  0.0257173
0.136  0.0275928
0.152  0.0290887
0.168  0.0307045
0.184  0.0324187
0.2  0.0338819
0.216  0.0352294
0.232  0.0366847
0.248  0.0382217
0.264  0.0395805
0.28  0.0408178
0.296  0.0421456
0.312  0.0435133
0.328  0.0448987
0.344  0.0461013
0.36  0.0473182
0.376  0.0485676
0.392  0.0498542
0.408  0.051171
0.424  0.0523488
0.44  0.0535196
0.456  0.0547168
0.472  0.0559514
0.488  0.0572192
0.504  0.058432
0.52  0.0595753
0.536  0.0607489
0.552  0.061943
0.568  0.0631673
0.584  0.0644033
0.6  0.0655876
0.616  0.0667484
0.632  0.0679293
0.648  0.0691275
0.664  0.0703446
0.68  0.0715771
0.696  0.0727844
0.712  0.0739685
0.728  0.0751678
0.744  0.0763806
0.76  0.077613
0.776  0.0788589
0.792  0.0801048
0.808  0.081326
0.824  0.0825585
0.84  0.0838055
0.856  0.0850696
0.872  0.0863454
0.888  0.0876329
0.904  0.088905
0.92  0.0901896
0.936  0.0914888
0.952  0.0928012
0.968  0.0941253
0.984  0.095459
1  0.0967967
1.016  0.0981472
1.032  0.0995165
1.048  0.100896
1.064  0.102288
1.08  0.103689
1.096  0.1051
1.112  0.106522
1.128  0.107982
1.144  0.109453
1.16  0.110935
1.176  0.112425
1.192  0.113925
1.208  0.115436
1.224  0.117
1.24  0.118588
1.256  0.120184
1.272  0.12179
1.288  0.123405
1.304  0.125031
1.32  0.126715
1.336  0.128449
1.352  0.130192
1.368  0.131945
1.384  0.133705
1.4  0.135479
1.416  0.137321
1.432  0.139238
1.448  0.141165
1.464  0.143103
1.48  0.145048
1.496  0.147009
1.512  0.149089
1.528  0.151238
1.544  0.153398
1.56  0.155568
1.576  0.157746
1.592  0.159998
1.608  0.162419
1.624  0.164861
1.64  0.167321
1.656  0.169784
1.672  0.172327
1.688  0.175107
1.704  0.177918
1.72  0.180751
1.736  0.183588
1.752  0.186658
1.768  0.189956
1.784  0.193256
1.8  0.196587
1.816  0.200163
1.832  0.204122
1.848  0.208087
1.864  0.212136
1.88  0.216836
1.896  0.221766
1.912  0.226804
1.928  0.23292
1.944  0.239356
1.96  0.24718
1.976  0.256619
1.992  0.272002
2.008  0.289238
2.024  0.288948
2.04  0.289262
2.056  0.288475
2.072  0.288899
2.088  0.28847
2.104  0.288293
2.12  0.288577
2.136  0.288098
2.152  0.287925
2.168  0.288099
2.184  0.288034
2.2  0.287569
2.216  0.287563
2.232  0.287671
2.248  0.287625
2.264  0.287203
2.28  0.287153
2.296  0.287205
2.312  0.287228
2.328  0.287028
2.344  0.286772
2.36  0.286761
2.376  0.286777
2.392  0.286787
2.408  0.286636
2.424  0.286407
2.44  0.286365
2.456  0.286376
2.472  0.286389
2.488  0.286333
2.504  0.286122
2.52  0.286028
2.536  0.286016
2.552  0.286025
2.568  0.286016
2.584  0.285945
2.6  0.285782
2.616  0.285728
2.632  0.285714
2.648  0.285716
2.664  0.285706
2.68  0.285661
2.696  0.28554
2.712  0.285492
2.728  0.285475
2.744  0.285476
2.76  0.285472
2.776  0.28545
2.792  0.285375
2.808  0.285327
2.824  0.285313
2.84  0.285312
2.856  0.285311
2.872  0.285303
2.888  0.285272
2.904  0.285234
2.92  0.285229
2.936  0.285228
2.952  0.28523
2.968  0.285227
2.984  0.28522
3  0.285205
3.016  0.28522
3.032  0.285227
3.048  0.28523
3.064  0.285228
3.08  0.285229
3.096  0.285234
3.112  0.285272
3.128  0.285303
3.144  0.285311
3.16  0.285312
3.176  0.285313
3.192  0.285327
3.208  0.285375
3.224  0.28545
3.24  0.285472
3.256  0.285476
3.272  0.285475
3.288  0.285492
3.304  0.28554
3.32  0.285661
3.336  0.285706
3.352  0.285716
3.368  0.285714
3.384  0.285728
3.4  0.285782
3.416  0.285945
3.432  0.286016
3.448  0.286025
3.464  0.286016
3.48  0.286028
3.496  0.286122
3.512  0.286333
3.528  0.286389
3.544  0.286376
3.56  0.286365
3.576  0.286407
3.592  0.286636
3.608  0.286787
3.624  0.286777
3.64  0.286761
3.656  0.286772
3.672  0.287028
3.688  0.287228
3.704  0.287205
3.72  0.287153
3.736  0.287203
3.752  0.287625
3.768  0.287671
3.784  0.287563
3.8  0.287569
3.816  0.288034
3.832  0.288099
3.848  0.287925
3.864  0.288098
3.88  0.288577
3.896  0.288293
3.912  0.28847
3.928  0.288899
3.944  0.288475
3.96  0.289262
3.976  0.288948
3.992  0.289238
4.008  0.272002
4.024  0.256619
4.04  0.24718
4.056  0.239356
4.072  0.23292
4.088  0.226804
4.104  0.221766
4.12  0.216836
4.136  0.212136
4.152  0.208087
4.168  0.204122
4.184  0.200163
4.2  0.196587
4.216  0.193256
4.232  0.189956
4.248  0.186658
4.264  0.183588
4.28  0.180751
4.296  0.177918
4.312  0.175107
4.328  0.172327
4.344  0.169784
4.36  0.167321
4.376  0.164861
4.392  0.162419
4.408  0.159998
4.424  0.157746
4.44  0.155568
4.456  0.153398
4.472  0.151238
4.488  0.149089
4.504  0.147009
4.52  0.145048
4.536  0.143103
4.552  0.141165
4.568  0.139238
4.584  0.137321
4.6  0.135479
4.616  0.133705
4.632  0.131945
4.648  0.130192
4.664  0.128449
4.68  0.126715
4.696  0.125031
4.712  0.123405
4.728  0.12179
4.744  0.120184
4.76  0.118588
4.776  0.117
4.792  0.115436
4.808  0.113925
4.824  0.112425
4.84  0.110935
4.856  0.109453
4.872  0.107982
4.888  0.106522
