-0.460938  -0.414062  1.27427  1.29033  2.17811  2.2482  2.45445  2.54455  3.14542  3.24317  
-0.460938  -0.398438  1.27316  1.29132  2.17475  2.25406  2.44978  2.55315  3.11579  3.24236  
-0.460938  -0.382812  1.27209  1.29224  2.17181  2.25987  2.44534  2.56201  3.08694  3.24172  
-0.460938  -0.367188  1.27108  1.29307  2.16936  2.26554  2.44117  2.57097  3.05911  3.24119  
-0.460938  -0.351562  1.27014  1.29379  2.16746  2.271  2.43731  2.57986  3.03251  3.24075  
-0.460938  -0.335938  1.26929  1.2944  2.16613  2.27619  2.43376  2.5885  3.00739  3.24041  
-0.460938  -0.320312  1.26854  1.29488  2.16542  2.28106  2.43055  2.59662  2.98401  3.24016  
-0.460938  -0.304688  1.26789  1.29523  2.16535  2.28557  2.42766  2.60392  2.96271  3.23998  
-0.460938  -0.289062  1.26735  1.29544  2.16593  2.28969  2.42512  2.61002  2.94388  3.23986  
-0.460938  -0.273438  1.26693  1.29551  2.16718  2.29339  2.42291  2.61447  2.92797  3.23979  
-0.460938  -0.257812  1.26662  1.29544  2.16909  2.29666  2.42104  2.61684  2.91545  3.23974  
-0.460938  -0.242188  1.26643  1.29522  2.17166  2.29948  2.4195  2.61671  2.90672  3.23968  
-0.460938  -0.226562  1.26636  1.29486  2.17489  2.30185  2.41828  2.61387  2.90204  3.2396  
-0.460938  -0.210938  1.26642  1.29437  2.17876  2.30377  2.41739  2.60829  2.90144  3.23947  
-0.460938  -0.195312  1.2666  1.29375  2.18323  2.30523  2.41683  2.60021  2.90468  3.23928  
-0.460938  -0.179688  1.26689  1.29302  2.18827  2.30623  2.41659  2.59007  2.91137  3.23901  
-0.460938  -0.164062  1.2673  1.29217  2.19385  2.30678  2.4167  2.57836  2.92104  3.23863  
-0.460938  -0.148438  1.26782  1.29122  2.19989  2.30687  2.41715  2.5656  2.93319  3.23811  
-0.460938  -0.132812  1.26845  1.29019  2.20632  2.3065  2.41798  2.55226  2.94742  3.23735  
-0.460938  -0.117188  1.26917  1.28908  2.21307  2.30566  2.41921  2.53875  2.96336  3.23614  
-0.460938  -0.101562  1.26997  1.28793  2.22  2.30436  2.42089  2.52542  2.98072  3.23387  
-0.460938  -0.0859375  1.27084  1.28675  2.22698  2.3026  2.42304  2.51256  2.99927  3.22853  
-0.460938  -0.0703125  1.27175  1.28557  2.23381  2.30045  2.42569  2.50045  3.01884  3.21583  
