####px1,px2,py1,py2,Lq,numOfBand ####
-0.5   0.5   -0.5   0.5   32   8
############################################
1.27015  -0.0152326   0.0554511   1.28792  0.0151119   -0.0780493   2.21899  -0.0633676   0.471345   2.30385  0.0322967   -0.125762   2.4173  0.0670448   0.13825   2.53078  0.0302295   -0.870472   2.97112  0.0187299   1.11028   3.27366  -0.962865   -0.893042   
1.27206  -0.0202412   0.0662063   1.28539  0.0201781   -0.0836014   2.23406  -0.0957153   0.488144   2.29866  0.0779797   -0.206297   2.42286  0.036022   0.220546   2.5044  0.0478783   -0.808332   3.00816  0.0195094   1.25265   3.23334  -0.10227   -1.48449   
1.27425  -0.0316171   0.0725015   1.28276  0.0315929   -0.0834655   2.24908  -0.166798   0.463582   2.29104  0.162065   -0.277054   2.43121  -0.0161632   0.31511   2.48078  0.0871005   -0.695681   3.04902  0.0188844   1.35727   3.18593  -0.00426559   -1.52604   
1.2764  -0.0677925   0.0567642   1.28037  0.0677878   -0.0605086   2.26184  -0.371562   0.305564   2.28227  0.374903   -0.240047   2.44223  -0.15924   0.359155   2.46168  0.222139   -0.490957   3.09271  0.0131095   1.43363   3.13867  0.0200892   -1.49163   
1.2764  -0.0677925   -0.0567827   1.28037  0.0677878   0.0605295   2.26184  -0.371562   -0.305683   2.28227  0.374903   0.240124   2.44223  -0.15924   -0.3592   2.46168  0.222139   0.491086   3.09271  0.0131095   -1.43361   3.13867  0.0200892   1.49165   
1.27425  -0.0316171   -0.0725009   1.28276  0.0315929   0.0834671   2.24908  -0.166798   -0.4636   2.29104  0.162065   0.277037   2.43121  -0.0161632   -0.315079   2.48078  0.0871005   0.695724   3.04902  0.0188844   -1.35724   3.18593  -0.00426559   1.52604   
1.27206  -0.0202412   -0.0662034   1.28539  0.0201781   0.0836003   2.23406  -0.0957153   -0.488144   2.29866  0.0779798   0.206271   2.42286  0.036022   -0.220517   2.5044  0.0478783   0.80836   3.00816  0.0195094   -1.25261   3.23334  -0.10227   1.48444   
1.27015  -0.0152326   -0.0554472   1.28792  0.0151119   0.0780469   2.21899  -0.0633676   -0.471335   2.30385  0.0322967   0.125737   2.4173  0.0670448   -0.138226   2.53078  0.0302295   0.870482   2.97112  0.0187299   -1.11022   3.27366  -0.962865   0.892633   
1.26862  -0.0125817   -0.0423379   1.29022  0.0123856   0.0685947   2.20488  -0.0460714   -0.428092   2.30655  0.00538996   0.0479701   2.41409  0.0853212   -0.0690597   2.55807  0.0218438   0.861884   2.93938  0.0171043   -0.908748   3.28625  -2.029   0.130244   
1.26752  -0.011067   -0.0276876   1.29218  0.0107794   0.055892   2.19243  -0.036064   -0.366346   2.30689  -0.00819252   -0.0253263   2.41288  0.0927098   -0.00957138   2.5836  0.018819   0.752028   2.91527  0.0146605   -0.61605   3.2883  -2.12319   0.0270049   
1.2669  -0.0102101   -0.0120845   1.29369  0.0098172   0.0405323   2.18211  -0.0301342   -0.291974   2.30501  -0.0113656   -0.0947989   2.41342  0.090708   0.0436595   2.60373  0.0196218   0.514822   2.90214  0.0112953   -0.203621   3.28856  -2.09539   -0.00668219   
1.26677  -0.00979977   0.00393884   1.29469  0.00929108   0.0232167   2.17426  -0.0268058   -0.209612   2.301  -0.0068786   -0.160938   2.41557  0.0813658   0.0931836   2.61468  0.0233232   0.17597   2.90358  0.00725456   0.304991   3.28802  -2.02433   -0.0255531   
1.26714  -0.00974866   0.0198661   1.29513  0.00911771   0.0047641   2.16906  -0.0254196   -0.12306   2.29499  0.00257427   -0.223277   2.41923  0.0669516   0.140643   2.61476  0.0289119   -0.160614   2.92113  0.00337018   0.807216   3.28711  -1.93361   -0.029839   
1.26801  -0.0100467   0.0351857   1.29499  0.00929192   -0.0139254   2.16658  -0.0258021   -0.0355733   2.2871  0.0147937   -0.280357   2.42435  0.0493528   0.186979   2.60568  0.0358664   -0.401318   2.95295  0.000314212   1.2098   3.28635  -1.85542   -0.0160968   
1.26933  -0.0107587   0.0493852   1.29427  0.00988382   -0.0319268   2.16681  -0.0281921   0.0499409   2.27754  0.0284674   -0.330006   2.4309  0.0296061   0.23266   2.59082  0.0447069   -0.533912   2.99555  -0.00198112   1.49987   3.28625  -1.82033   0.0113209   
1.27108  -0.0120629   0.0619425   1.29301  0.0110773   -0.0483448   2.16965  -0.0333825   0.130762   2.26658  0.0434362   -0.369706   2.43888  0.00755291   0.2778   2.57312  0.0568609   -0.588618   3.04582  -0.0040853   1.70584   3.28708  -1.84063   0.0411571   
1.27318  -0.0143796   0.0722954   1.29127  0.013298   -0.0623368   2.17491  -0.0432712   0.20414   2.25457  0.0611505   -0.396824   2.44826  -0.0187879   0.322048   2.55453  0.0750408   -0.595363   3.10157  -0.00720385   1.85391   3.28873  -1.90578   0.0621853   
1.27556  -0.018801   0.0796963   1.28915  0.0176427   -0.0730021   2.18229  -0.0627485   0.266588   2.24194  0.0863868   -0.408254   2.45898  -0.0554628   0.363726   2.53621  0.10559   -0.572715   3.16119  -0.0157982   1.95309   3.29084  -1.98193   0.071096   
1.27811  -0.0289837   0.0822433   1.28676  0.0277721   -0.0784218   2.19137  -0.108017   0.309561   2.22929  0.135404   -0.396293   2.47089  -0.122992   0.39431   2.51899  0.169079   -0.524399   3.22277  -0.0655692   1.96101   3.29331  -1.98163   0.0989831   
1.28052  -0.0630475   0.0630276   1.28443  0.0618085   -0.0617894   2.20085  -0.25875   0.258673   2.218  0.287975   -0.28788   2.48278  -0.321898   0.321802   2.50436  0.365988   -0.365864   3.27592  -1.00599   1.00516   3.30288  -0.862916   0.86354   
1.27811  -0.0822439   -0.0289837   1.28676  0.0784215   0.0277721   2.19137  -0.309553   -0.108017   2.22929  0.396303   0.135404   2.47089  -0.394305   -0.122992   2.51899  0.524421   0.169079   3.22277  -1.96104   -0.0655692   3.29331  -0.0989542   -1.98163   
1.2766  -0.0620417   -0.0620417   1.2882  0.0583001   0.0583001   2.18587  -0.219035   -0.219035   2.23649  0.3002   0.3002   2.4645  -0.259763   -0.259763   2.52823  0.395915   0.395915   3.21206  -1.02243   -1.02243   3.2395  -1.0385   -1.0385   
1.2745  -0.0467909   -0.0698847   1.29014  0.0432066   0.0633195   2.1788  -0.150138   -0.222669   2.24691  0.219968   0.354854   2.45582  -0.138884   -0.284162   2.54249  0.287199   0.503338   3.15987  -0.0862633   -1.89668   3.22818  -1.96707   -0.0989837   
1.27234  -0.0378286   -0.0670144   1.29204  0.0344703   0.0572273   2.17242  -0.110086   -0.181012   2.25816  0.162643   0.360162   2.44717  -0.0485456   -0.265723   2.55911  0.215173   0.553328   3.10106  -0.0274411   -1.8424   3.22625  -2.01422   -0.0421173   
1.27036  -0.0325335   -0.0589028   1.29366  0.0294586   0.0455106   2.1677  -0.0873078   -0.118132   2.26915  0.116702   0.339595   2.43937  0.0241233   -0.231823   2.57663  0.166603   0.560652   3.04555  -0.0140451   -1.70067   3.22519  -2.01757   -0.0274052   
1.26869  -0.0293774   -0.0476313   1.29485  0.026629   0.0304023   2.16515  -0.0748188   -0.043447   2.27922  0.075839   0.302713   2.43274  0.087176   -0.192046   2.59359  0.132227   0.513933   2.99542  -0.0068624   -1.49553   3.22449  -2.02007   -0.0176841   
1.26741  -0.0276003   -0.0342876   1.29554  0.0252061   0.0132698   2.16505  -0.0690948   0.0378972   2.28796  0.0382336   0.255374   2.42738  0.143583   -0.150509   2.60791  0.106541   0.385991   2.95296  0.000191152   -1.20447   3.22405  -2.02825   -0.0106473   
1.26656  -0.0268391   -0.0196378   1.29567  0.0248102   -0.00474766   2.16755  -0.0684885   0.122008   2.29512  0.00522655   0.202277   2.42333  0.19283   -0.109453   2.61656  0.0861562   0.148124   2.92133  0.00924226   -0.800105   3.22378  -2.04114   -0.00758628   
1.26619  -0.0269543   -0.00433794   1.29524  0.0252862   -0.0225806   2.17267  -0.0725076   0.205214   2.30058  -0.0195234   0.147242   2.42052  0.231973   -0.0700796   2.61614  0.0698781   -0.185512   2.90402  0.0205774   -0.296708   3.22353  -2.05476   -0.00904513   
1.26629  -0.0279674   0.0109808   1.29427  0.0266411   -0.0392083   2.18032  -0.0816099   0.283526   2.30433  -0.0308369   0.0927881   2.41893  0.256526   -0.0324396   2.60496  0.0594221   -0.519492   2.90283  0.0322335   0.211203   3.22318  -2.06473   -0.0143569   
1.26687  -0.0300627   0.0256519   1.29282  0.0290472   -0.0536597   2.19029  -0.0973572   0.352126   2.3064  -0.0227909   0.0397625   2.41849  0.261261   0.00488576   2.58479  0.0578991   -0.749838   2.91617  0.0417858   0.621767   3.2226  -2.06703   -0.0232209   
1.26788  -0.0336562   0.0388818   1.29095  0.0329109   -0.0649715   2.20216  -0.122953   0.404597   2.30683  0.010746   -0.0123654   2.41926  0.240685   0.0448223   2.55946  0.0682775   -0.8507   2.94042  0.0484797   0.912623   3.22165  -2.05413   -0.0398177   
1.26927  -0.039566   0.0495261   1.2888  0.0390432   -0.071992   2.21531  -0.164267   0.431535   2.30563  0.0758499   -0.0637218   2.42136  0.188999   0.0909837   2.53272  0.095381   -0.845674   2.97225  0.0524456   1.11238   3.21977  -1.98863   -0.0927384   
1.27092  -0.0493404   0.0554082   1.28652  0.0489876   -0.0727074   2.22871  -0.230966   0.417548   2.3029  0.177955   -0.10898   2.42502  0.0990933   0.144189   2.50746  0.149778   -0.758655   3.00933  0.0531318   1.25242   3.21321  -1.51574   -0.444724   
1.27263  -0.0653051   0.0511068   1.28437  0.065067   -0.0620128   2.2407  -0.332709   0.334337   2.29911  0.31662   -0.125551   2.43029  -0.0406104   0.187535   2.48613  0.252677   -0.590272   3.05011  0.0474518   1.35174   3.18377  -0.247084   -1.32775   
1.27388  -0.0849875   0.0239598   1.28289  0.0848072   -0.0276848   2.24842  -0.442569   0.138331   2.29588  0.450599   -0.06408   2.43569  -0.226136   0.123617   2.47214  0.414189   -0.264112   3.09331  0.0169564   1.39388   3.13962  0.0273556   -1.42559   
1.27388  -0.0849875   -0.0239735   1.28289  0.0848072   0.0277009   2.24842  -0.442569   -0.138414   2.29588  0.450599   0.064116   2.43569  -0.226136   -0.123677   2.47214  0.414189   0.264261   3.09331  0.0169564   -1.3939   3.13962  0.0273556   1.42563   
1.27263  -0.0653051   -0.051111   1.28437  0.065067   0.0620192   2.2407  -0.332709   -0.334379   2.29911  0.31662   0.125555   2.43029  -0.0406104   -0.187529   2.48613  0.252677   0.590343   3.05011  0.0474518   -1.35171   3.18377  -0.247084   1.32763   
1.27092  -0.0493404   -0.0554075   1.28652  0.0489876   0.0727085   2.22871  -0.230966   -0.417561   2.3029  0.177955   0.108968   2.42502  0.0990933   -0.144172   2.50746  0.149778   0.758695   3.00933  0.0531318   -1.25238   3.21321  -1.51574   0.444455   
1.26927  -0.039566   -0.0495232   1.2888  0.0390432   0.0719906   2.21531  -0.164267   -0.431532   2.30563  0.0758499   0.0637058   2.42136  0.188999   -0.0909676   2.53272  0.095381   0.84569   2.97225  0.0524456   -1.11233   3.21977  -1.98863   0.0927047   
1.26788  -0.0336562   -0.0388779   1.29095  0.0329109   0.0649685   2.20216  -0.122953   -0.404584   2.30683  0.010746   0.0123488   2.41926  0.240685   -0.0448087   2.55946  0.0682775   0.850686   2.94042  0.0484797   -0.912547   3.22165  -2.05413   0.0398096   
1.26687  -0.0300627   -0.0256473   1.29282  0.0290472   0.0536556   2.19029  -0.0973572   -0.352106   2.3064  -0.0227909   -0.0397793   2.41849  0.261261   -0.00487359   2.58479  0.0578991   0.749786   2.91617  0.0417858   -0.621656   3.2226  -2.06703   0.0232173   
1.26629  -0.0279674   -0.010976   1.29427  0.0266411   0.0392033   2.18032  -0.0816099   -0.283502   2.30433  -0.0308369   -0.0928053   2.41893  0.256526   0.0324515   2.60496  0.0594221   0.519398   2.90283  0.0322335   -0.211052   3.22318  -2.06473   0.0143547   
1.26619  -0.0269543   0.00434287   1.29524  0.0252862   0.0225751   2.17267  -0.0725076   -0.205188   2.30058  -0.0195234   -0.147259   2.42052  0.231973   0.0700919   2.61614  0.0698781   0.185399   2.90402  0.0205774   0.296876   3.22353  -2.05476   0.00904399   
1.26656  -0.0268391   0.0196426   1.29567  0.0248102   0.00474186   2.16755  -0.0684885   -0.121981   2.29512  0.00522655   -0.202294   2.42333  0.19283   0.109466   2.61656  0.0861562   -0.148219   2.92133  0.00924226   0.800253   3.22378  -2.04114   0.00758652   
1.26741  -0.0276003   0.0342921   1.29554  0.0252061   -0.0132754   2.16505  -0.0690948   -0.0378706   2.28796  0.0382336   -0.25539   2.42738  0.143583   0.150522   2.60791  0.106541   -0.386049   2.95296  0.000191154   1.20459   3.22405  -2.02825   0.010649   
1.26869  -0.0293774   0.0476353   1.29485  0.026629   -0.0304076   2.16515  -0.0748188   0.0434722   2.27922  0.075839   -0.302727   2.43274  0.087176   0.192059   2.59359  0.132227   -0.513959   2.99542  -0.0068624   1.49561   3.22449  -2.02007   0.0176868   
1.27036  -0.0325335   0.0589059   1.29366  0.0294586   -0.045515   2.1677  -0.0873078   0.118155   2.26915  0.116702   -0.339604   2.43937  0.0241234   0.231835   2.57663  0.166603   -0.560658   3.04555  -0.0140451   1.70072   3.22519  -2.01757   0.0274088   
1.27234  -0.0378286   0.0670163   1.29204  0.0344703   -0.0572303   2.17242  -0.110086   0.181029   2.25816  0.162643   -0.360165   2.44717  -0.0485455   0.265732   2.55911  0.215173   -0.553319   3.10106  -0.0274411   1.84243   3.22625  -2.01422   0.0421243   
1.2745  -0.0467909   0.0698844   1.29014  0.0432066   -0.0633201   2.1788  -0.150138   0.222677   2.24691  0.219968   -0.354846   2.45582  -0.138884   0.284163   2.54249  0.287199   -0.503315   3.15987  -0.0862633   1.89666   3.22818  -1.96707   0.0990285   
1.2766  -0.0620417   0.0620363   1.2882  0.0583001   -0.0582954   2.18587  -0.219035   0.219021   2.23649  0.3002   -0.300169   2.4645  -0.259763   0.259742   2.52823  0.395915   -0.395866   3.21206  -1.02243   1.02167   3.2395  -1.0385   1.03927   
1.27811  -0.0822439   0.0289673   1.28676  0.0784215   -0.0277564   2.19137  -0.309553   0.107957   2.22929  0.396303   -0.135326   2.47089  -0.394305   0.122922   2.51899  0.524421   -0.16898   3.22277  -1.96104   0.065512   3.29331  -0.0989542   1.98166   
1.27556  -0.0796945   -0.018801   1.28915  0.0729993   0.0176427   2.18229  -0.26657   -0.0627485   2.24194  0.408253   0.0863868   2.45898  -0.363713   -0.0554628   2.53621  0.572726   0.10559   3.16119  -1.95307   -0.0157982   3.29084  -0.071094   -1.98193   
1.2745  -0.0698847   -0.0467909   1.29014  0.0633195   0.0432066   2.1788  -0.222669   -0.150138   2.24691  0.354854   0.219968   2.45582  -0.284162   -0.138884   2.54249  0.503338   0.287199   3.15987  -1.89668   -0.0862633   3.22818  -0.0989837   -1.96707   
1.27281  -0.0588848   -0.0588848   1.29167  0.052573   0.052573   2.1736  -0.172926   -0.172926   2.25497  0.286019   0.286019   2.45084  -0.172605   -0.172605   2.55356  0.412091   0.412091   3.14896  -0.993898   -0.993898   3.1758  -0.993687   -0.993687   
1.27093  -0.0505372   -0.0599572   1.29331  0.0445894   0.0505068   2.16846  -0.135618   -0.149928   2.26426  0.220122   0.302285   2.44541  -0.060452   -0.169856   2.56771  0.330035   0.485567   3.09941  -0.0978506   -1.78146   3.16488  -1.88263   -0.0945881   
1.26913  -0.0448733   -0.0544712   1.29476  0.0393818   0.041482   2.16451  -0.111504   -0.0998596   2.27354  0.158723   0.28757   2.44042  0.0438289   -0.147323   2.58341  0.264352   0.510784   3.04484  -0.034076   -1.6852   3.16311  -1.9391   -0.035916   
1.26757  -0.0412275   -0.0449508   1.29585  0.0362622   0.0281717   2.16239  -0.0976199   -0.0339159   2.28205  0.100916   0.254377   2.43629  0.139078   -0.116178   2.59902  0.213311   0.476443   2.99508  -0.0160349   -1.48584   3.16223  -1.94954   -0.0225161   
1.26635  -0.0390766   -0.0328753   1.29649  0.0346819   0.0123327   2.16248  -0.0914979   0.0409495   2.28934  0.0478101   0.211779   2.43318  0.224037   -0.0835662   2.6123  0.173298   0.356624   2.95293  -0.00306088   -1.19394   3.16163  -1.9536   -0.0168813   
1.26553  -0.0381154   -0.0192631   1.29661  0.0343097   -0.00464292   2.16498  -0.0917414   0.119563   2.29526  0.00280744   0.166953   2.43104  0.295779   -0.0542125   2.62012  0.141041   0.124263   2.92167  0.0117654   -0.78662   3.16115  -1.95627   -0.0145676   
1.26515  -0.0382162   -0.00494569   1.2962  0.0349923   -0.0215092   2.16994  -0.0979586   0.197238   2.29981  -0.0292918   0.125247   2.42972  0.350103   -0.030908   2.61904  0.11566   -0.203225   2.90482  0.0295331   -0.281325   3.1607  -1.9577   -0.0145636   
1.26522  -0.0393985   0.00929303   1.29528  0.0367259   -0.0370901   2.17725  -0.110734   0.268956   2.30316  -0.0431843   0.0898982   2.42903  0.382096   -0.0146061   2.60746  0.100481   -0.527119   2.90409  0.0472216   0.224961   3.16022  -1.95693   -0.0161166   
1.26572  -0.0418267   0.022611   1.29391  0.0396555   -0.050236   2.18663  -0.131741   0.328602   2.30551  -0.0333519   0.0621097   2.42874  0.385919   -0.00473292   2.58726  0.100935   -0.743239   2.9178  0.0609807   0.631677   3.15968  -1.95256   -0.0185625   
1.26661  -0.0458311   0.0339688   1.29218  0.0440959   -0.059734   2.19758  -0.163896   0.368021   2.30711  0.00610341   0.0415569   2.42868  0.353637   0.000192077   2.56242  0.122491   -0.825157   2.94231  0.0693005   0.918447   3.15905  -1.94216   -0.0220036   
1.26781  -0.0519221   0.0418702   1.29023  0.050546   -0.0640778   2.2093  -0.210997   0.375999   2.30817  0.0807319   0.0270393   2.42872  0.274082   0.00188179   2.53688  0.173326   -0.79223   2.97425  0.0712518   1.1135   3.15827  -1.919   -0.0291892   
1.26917  -0.0606389   0.0438618   1.28825  0.0595374   -0.0609737   2.2206  -0.275088   0.338241   2.30885  0.190867   0.0169606   2.42878  0.136052   0.00181177   2.51391  0.265161   -0.662831   3.01124  0.0625157   1.24512   3.15705  -1.85616   -0.0546811   
1.27045  -0.0716163   0.0359669   1.28654  0.0707   -0.0467595   2.22983  -0.348336   0.241837   2.30926  0.318248   0.00955091   2.42883  -0.0509096   0.00105498   2.49636  0.398164   -0.446222   3.0515  0.0249554   1.3202   3.15373  -1.58033   -0.205505   
1.27127  -0.0808803   0.0145584   1.28548  0.0800572   -0.0182455   2.23512  -0.402603   0.0888463   2.30946  0.411637   0.0031445   2.42885  -0.208634   0.000302706   2.48677  0.51692   -0.158463   3.09217  -0.155854   1.20108   3.13732  -0.3071   -0.880592   
1.27127  -0.0808803   -0.0145672   1.28548  0.0800572   0.0182566   2.23512  -0.402603   -0.0889018   2.30946  0.411637   -0.00314651   2.42885  -0.208634   -0.000302911   2.48677  0.51692   0.158563   3.09217  -0.155854   -1.20126   3.13732  -0.3071   0.880504   
1.27045  -0.0716163   -0.0359715   1.28654  0.0707   0.0467663   2.22983  -0.348336   -0.241878   2.30926  0.318248   -0.00955305   2.42883  -0.0509096   -0.00105525   2.49636  0.398164   0.446304   3.0515  0.0249554   -1.32019   3.15373  -1.58033   0.205391   
1.26917  -0.0606389   -0.0438625   1.28825  0.0595374   0.0609762   2.2206  -0.275088   -0.338262   2.30885  0.190867   -0.0169633   2.42878  0.136052   -0.00181195   2.51391  0.265161   0.662887   3.01124  0.0625157   -1.24509   3.15705  -1.85616   0.0546651   
1.26781  -0.0519221   -0.0418685   1.29023  0.050546   0.0640774   2.2093  -0.210997   -0.376003   2.30817  0.0807319   -0.0270432   2.42872  0.274082   -0.0018816   2.53688  0.173326   0.792256   2.97425  0.0712518   -1.11345   3.15827  -1.919   0.0291855   
1.26661  -0.0458311   -0.0339657   1.29218  0.0440959   0.0597317   2.19758  -0.163896   -0.368013   2.30711  0.00610341   -0.0415624   2.42868  0.353637   -0.000191107   2.56242  0.122491   0.82515   2.94231  0.0693005   -0.918372   3.15905  -1.94216   0.0220022   
1.26572  -0.0418267   -0.022607   1.29391  0.0396555   0.0502323   2.18663  -0.131741   -0.328586   2.30551  -0.0333519   -0.0621174   2.42874  0.385919   0.00473519   2.58726  0.100935   0.743192   2.9178  0.0609807   -0.631567   3.15968  -1.95256   0.0185616   
1.26522  -0.0393985   -0.00928857   1.29528  0.0367259   0.0370855   2.17725  -0.110734   -0.268934   2.30316  -0.0431843   -0.0899083   2.42903  0.382096   0.0146102   2.60746  0.100481   0.527029   2.90409  0.0472216   -0.224811   3.16022  -1.95693   0.0161159   
1.26515  -0.0382162   0.0049503   1.2962  0.0349923   0.021504   2.16994  -0.0979586   -0.197213   2.29981  -0.0292918   -0.125259   2.42972  0.350103   0.0309144   2.61904  0.11566   0.203114   2.90482  0.0295331   0.281494   3.1607  -1.9577   0.0145633   
1.26553  -0.0381154   0.0192676   1.29661  0.0343097   0.00463743   2.16498  -0.0917414   -0.119538   2.29526  0.00280744   -0.166967   2.43104  0.295779   0.054221   2.62012  0.141041   -0.124356   2.92167  0.0117654   0.786769   3.16115  -1.95627   0.014568   
1.26635  -0.0390766   0.0328794   1.29649  0.0346819   -0.012338   2.16248  -0.0914979   -0.0409247   2.28934  0.0478101   -0.211794   2.43318  0.224037   0.0835763   2.6123  0.173298   -0.356679   2.95293  -0.00306088   1.19405   3.16163  -1.9536   0.0168825   
1.26757  -0.0412275   0.0449544   1.29585  0.0362622   -0.0281764   2.16239  -0.0976199   0.0339387   2.28205  0.100916   -0.25439   2.43629  0.139078   0.116188   2.59902  0.213311   -0.476466   2.99508  -0.0160349   1.48592   3.16223  -1.94954   0.0225187   
1.26913  -0.0448733   0.0544737   1.29476  0.0393818   -0.0414857   2.16451  -0.111504   0.0998786   2.27354  0.158723   -0.287578   2.44042  0.0438289   0.147332   2.58341  0.264352   -0.510785   3.04484  -0.034076   1.68525   3.16311  -1.9391   0.0359231   
1.27093  -0.0505372   0.0599581   1.29331  0.0445894   -0.0505087   2.16846  -0.135618   0.149941   2.26426  0.220122   -0.302286   2.44541  -0.060452   0.169861   2.56771  0.330035   -0.485551   3.09941  -0.0978506   1.78146   3.16488  -1.88263   0.0946334   
1.27281  -0.0588848   0.058883   1.29167  0.052573   -0.0525722   2.1736  -0.172926   0.172927   2.25497  0.286019   -0.286007   2.45084  -0.172605   0.172601   2.55356  0.412091   -0.41206   3.14896  -0.993898   0.993191   3.1758  -0.993687   0.994422   
1.2745  -0.0698847   0.0467847   1.29014  0.0633195   -0.0432012   2.1788  -0.222669   0.150121   2.24691  0.354854   -0.219937   2.45582  -0.284162   0.138865   2.54249  0.503338   -0.287149   3.15987  -1.89668   0.0862141   3.22818  -0.0989837   1.96713   
1.27556  -0.0796945   0.0187896   1.28915  0.0729993   -0.017632   2.18229  -0.26657   0.0627108   2.24194  0.408253   -0.0863341   2.45898  -0.363713   0.055429   2.53621  0.572726   -0.105524   3.16119  -1.95307   0.0157869   3.29084  -0.071094   1.98184   
1.27318  -0.0722925   -0.0143796   1.29127  0.0623328   0.013298   2.17491  -0.204119   -0.0432712   2.25457  0.396817   0.0611505   2.44826  -0.322034   -0.0187879   2.55453  0.595366   0.0750408   3.10157  -1.85387   -0.00720385   3.28873  -0.0621807   -1.90578   
1.27234  -0.0670144   -0.0378286   1.29204  0.0572273   0.0344703   2.17242  -0.181012   -0.110086   2.25816  0.360162   0.162643   2.44717  -0.265723   -0.0485456   2.55911  0.553328   0.215173   3.10106  -1.8424   -0.0274411   3.22625  -0.0421173   -2.01422   
1.27093  -0.0599572   -0.0505372   1.29331  0.0505068   0.0445894   2.16846  -0.149928   -0.135618   2.26426  0.302285   0.220122   2.44541  -0.169856   -0.060452   2.56771  0.485567   0.330035   3.09941  -1.78146   -0.0978506   3.16488  -0.0945881   -1.88263   
1.26928  -0.0537031   -0.0537031   1.29472  0.0447363   0.0447363   2.16434  -0.122933   -0.122933   2.27149  0.236316   0.236316   2.44358  -0.0545083   -0.0545083   2.57938  0.410767   0.410767   3.08825  -0.946553   -0.946553   3.11578  -0.92193   -0.92193   
1.26764  -0.0489838   -0.0501688   1.29603  0.0406236   0.0377589   2.16107  -0.103949   -0.0828967   2.27873  0.168643   0.223516   2.44213  0.0653921   -0.0368733   2.59293  0.340795   0.448348   3.04285  -0.117639   -1.61546   3.10511  -1.74164   -0.0968864   
