0.004  0.252359  0  0.246929  0  0.145361  0  0.13837  0  0.130591  0  0.124108  0  0.107598  0  0.00163744  0  
0.012  0.25397  0  0.248471  0  0.145895  0  0.138853  0  0.131022  0  0.124497  0  0.10789  0  0.00164167  0  
0.02  0.255602  0  0.250032  0  0.146432  0  0.139339  0  0.131454  0  0.124888  0  0.108184  0  0.00164592  0  
0.028  0.257254  0  0.251614  0  0.146973  0  0.139829  0  0.13189  0  0.125281  0  0.108479  0  0.00165019  0  
0.036  0.258929  0  0.253215  0  0.147518  0  0.140322  0  0.132329  0  0.125677  0  0.108775  0  0.00165448  0  
0.044  0.260625  0  0.254837  0  0.148067  0  0.140819  0  0.132771  0  0.126075  0  0.109074  0  0.0016588  0  
0.052  0.262343  0  0.256479  0  0.14862  0  0.141319  0  0.133215  0  0.126476  0  0.109374  0  0.00166313  0  
0.06  0.264084  0  0.258143  0  0.149177  0  0.141823  0  0.133663  0  0.12688  0  0.109675  0  0.00166749  0  
0.068  0.265849  0  0.259829  0  0.149739  0  0.14233  0  0.134113  0  0.127286  0  0.109979  0  0.00167188  0  
0.076  0.267637  0  0.261537  0  0.150304  0  0.142841  0  0.134567  0  0.127694  0  0.110284  0  0.00167628  0  
0.084  0.26945  0  0.263268  0  0.150874  0  0.143356  0  0.135024  0  0.128106  0  0.110591  0  0.00168071  0  
0.092  0.271287  0  0.265021  0  0.151449  0  0.143874  0  0.135483  0  0.128519  0  0.110899  0  0.00168517  0  
0.1  0.273149  0  0.266798  0  0.152028  0  0.144396  0  0.135946  0  0.128936  0  0.111209  0  0.00168964  0  
0.108  0.275037  0  0.268599  0  0.152611  0  0.144922  0  0.136412  0  0.129355  0  0.111521  0  0.00169414  0  
0.116  0.276952  0  0.270425  0  0.153198  0  0.145452  0  0.136882  0  0.129777  0  0.111835  0  0.00169867  0  
0.124  0.278893  0  0.272276  0  0.153791  0  0.145986  0  0.137354  0  0.130202  0  0.11215  0  0.00170322  0  
0.132  0.280862  0  0.274152  0  0.154388  0  0.146523  0  0.13783  0  0.13063  0  0.112467  0  0.00170779  0  
0.14  0.282858  0  0.276054  0  0.154989  0  0.147065  0  0.138309  0  0.13106  0  0.112786  0  0.00171239  0  
0.148  0.284884  0  0.277982  0  0.155595  0  0.147611  0  0.138792  0  0.131494  0  0.113107  0  0.00171701  0  
0.156  0.286938  0  0.279938  0  0.156206  0  0.14816  0  0.139278  0  0.13193  0  0.11343  0  0.00172166  0  
0.164  0.289023  0  0.281922  0  0.156822  0  0.148714  0  0.139767  0  0.132369  0  0.113754  0  0.00172633  0  
0.172  0.291137  0  0.283934  0  0.157443  0  0.149272  0  0.14026  0  0.132811  0  0.114081  0  0.00173103  0  
0.18  0.293283  0  0.285974  0  0.158068  0  0.149834  0  0.140756  0  0.133256  0  0.114409  0  0.00173576  0  
0.188  0.295461  0  0.288045  0  0.158699  0  0.150401  0  0.141256  0  0.133704  0  0.114739  0  0.00174051  0  
0.196  0.297672  0  0.290145  0  0.159335  0  0.150972  0  0.141759  0  0.134155  0  0.115071  0  0.00174528  0  
0.204  0.299916  0  0.292277  0  0.159975  0  0.151547  0  0.142266  0  0.134609  0  0.115405  0  0.00175009  0  
0.212  0.302194  0  0.29444  0  0.160621  0  0.152126  0  0.142777  0  0.135066  0  0.115741  0  0.00175491  0  
0.22  0.304506  0  0.296635  0  0.161272  0  0.15271  0  0.143291  0  0.135526  0  0.116079  0  0.00175977  0  
0.228  0.306855  0  0.298863  0  0.161929  0  0.153299  0  0.143809  0  0.13599  0  0.116419  0  0.00176465  0  
0.236  0.30924  0  0.301125  0  0.162591  0  0.153892  0  0.144331  0  0.136456  0  0.116761  0  0.00176956  0  
0.244  0.311662  0  0.303421  0  0.163258  0  0.154489  0  0.144856  0  0.136926  0  0.117105  0  0.0017745  0  
0.252  0.314123  0  0.305753  0  0.163931  0  0.155091  0  0.145386  0  0.137399  0  0.11745  0  0.00177947  0  
0.26  0.316622  0  0.308121  0  0.164609  0  0.155698  0  0.145919  0  0.137875  0  0.117798  0  0.00178446  0  
0.268  0.319162  0  0.310525  0  0.165293  0  0.15631  0  0.146456  0  0.138355  0  0.118148  0  0.00178948  0  
0.276  0.321743  0  0.312968  0  0.165983  0  0.156927  0  0.146997  0  0.138838  0  0.118501  0  0.00179453  0  
0.284  0.324366  0  0.315449  0  0.166678  0  0.157548  0  0.147542  0  0.139324  0  0.118855  0  0.00179961  0  
0.292  0.327032  0  0.31797  0  0.16738  0  0.158175  0  0.148092  0  0.139814  0  0.119211  0  0.00180472  0  
0.3  0.329742  0  0.320532  0  0.168087  0  0.158806  0  0.148645  0  0.140307  0  0.11957  0  0.00180985  0  
0.308  0.332498  0  0.323135  0  0.1688  0  0.159442  0  0.149202  0  0.140804  0  0.11993  0  0.00181502  0  
0.316  0.3353  0  0.325781  0  0.169519  0  0.160084  0  0.149764  0  0.141305  0  0.120293  0  0.00182021  0  
0.324  0.33815  0  0.32847  0  0.170245  0  0.160731  0  0.15033  0  0.141808  0  0.120658  0  0.00182544  0  
0.332  0.341048  0  0.331205  0  0.170977  0  0.161383  0  0.1509  0  0.142316  0  0.121026  0  0.00183069  0  
