# dimension:  2
# structure:  hexa
# how many levels of k are coupled?  12
# how many lowest eigenvals are calcualted?  8
# loopOrRect:  L
# how many k-points are given in unit-length scale?  60
0.615773  0.262432  0.454545  1.02598  1.07974  1.77698  2.34066  2.45578  2.99553  3.14763  3.44643  
0.628581  0.253684  0.439394  1.01714  1.0899  1.77843  2.321  2.4722  3.00345  3.12409  3.45646  
0.641388  0.244936  0.424242  1.00831  1.10052  1.78025  2.3014  2.48723  3.01395  3.09716  3.47082  
0.654196  0.236189  0.409091  0.999507  1.11158  1.78241  2.28186  2.50076  3.02709  3.06823  3.48819  
0.667003  0.227441  0.393939  0.990778  1.12308  1.78487  2.26236  2.51274  3.03825  3.04285  3.50764  
0.679811  0.218693  0.378788  0.982154  1.13499  1.78761  2.2429  2.5232  3.00791  3.06115  3.52854  
0.692618  0.209945  0.363636  0.973666  1.14732  1.79059  2.22349  2.53218  2.97765  3.08183  3.55049  
0.705426  0.201198  0.348485  0.965344  1.16003  1.79378  2.2041  2.5398  2.94779  3.10465  3.57322  
0.718234  0.19245  0.333333  0.957213  1.17311  1.79714  2.18473  2.54621  2.91857  3.12933  3.59654  
0.731041  0.183702  0.318182  0.949298  1.18655  1.80065  2.16539  2.55155  2.89015  3.1555  3.61374  
0.743849  0.174955  0.30303  0.941624  1.20031  1.80427  2.14607  2.556  2.86267  3.18271  3.61833  
0.756656  0.166207  0.287879  0.93421  1.21437  1.80796  2.12677  2.55971  2.83623  3.21045  3.62142  
0.769464  0.157459  0.272727  0.927076  1.2287  1.81169  2.10751  2.56281  2.81092  3.23805  3.62361  
0.782271  0.148711  0.257576  0.92024  1.24326  1.81543  2.08831  2.56544  2.78681  3.26471  3.62587  
0.795079  0.139964  0.242424  0.913719  1.25801  1.81914  2.06919  2.5677  2.76394  3.28946  3.62949  
0.807886  0.131216  0.227273  0.907527  1.2729  1.8228  2.05018  2.56968  2.74238  3.3112  3.63595  
0.820694  0.122468  0.212121  0.901677  1.28787  1.82638  2.03134  2.57146  2.72214  3.32889  3.6467  
0.833502  0.11372  0.19697  0.896183  1.30286  1.82984  2.01272  2.57308  2.70327  3.3418  3.66281  
0.846309  0.104973  0.181818  0.891055  1.31779  1.83316  1.9944  2.5746  2.68577  3.3498  3.68472  
0.859117  0.096225  0.166667  0.886303  1.33255  1.83631  1.97647  2.57603  2.66967  3.3534  3.71218  
0.871924  0.0874773  0.151515  0.881936  1.34704  1.83927  1.95905  2.57739  2.65498  3.35349  3.74449  
0.884732  0.0787295  0.136364  0.877962  1.36114  1.84202  1.94227  2.57868  2.64169  3.35107  3.78077  
0.897539  0.0699818  0.121212  0.874388  1.37467  1.84454  1.9263  2.57991  2.62982  3.34705  3.82019  
0.910347  0.0612341  0.106061  0.87122  1.38747  1.8468  1.91133  2.58105  2.61936  3.34219  3.86203  
0.923155  0.0524864  0.0909091  0.868465  1.39931  1.84879  1.89756  2.5821  2.61031  3.33707  3.90562  
0.935962  0.0437386  0.0757576  0.866126  1.40998  1.8505  1.88526  2.58303  2.60266  3.33213  3.95033  
0.94877  0.0349909  0.0606061  0.864207  1.41921  1.85192  1.87467  2.58383  2.59642  3.3277  3.99541  
0.961577  0.0262432  0.0454545  0.862711  1.42675  1.85303  1.86607  2.58447  2.59156  3.32403  4.0397  
0.974385  0.0174955  0.030303  0.861641  1.43235  1.85383  1.85971  2.58494  2.5881  3.32129  4.08101  
0.987192  0.00874773  0.0151515  0.860998  1.4358  1.85431  1.85579  2.58523  2.58602  3.3196  4.11419  
1  0  0  0.860784  1.43697  1.85447  1.85447  2.58533  2.58533  3.31903  4.12819  
