# dimension:  2
# structure:  cubic
# how many levels of k are coupled?  12
# how many lowest eigenvals are calcualted?  6
# loopOrRect:  R
# how many k-points are given in unit-length scale?  60
-0.5  -0.5  1.30466  2.24713  2.24713  3.1896  3.93749  3.93749  
-0.5  -0.483333  1.30457  2.24704  2.24769  3.19016  3.91034  3.9374  
-0.5  -0.466667  1.3043  2.24676  2.24937  3.19184  3.86673  3.93712  
-0.5  -0.45  1.30384  2.24631  2.25216  3.19463  3.82141  3.93667  
-0.5  -0.433333  1.30322  2.24569  2.25605  3.19852  3.77607  3.93604  
-0.5  -0.416667  1.30243  2.2449  2.26104  3.20351  3.73113  3.93525  
-0.5  -0.4  1.30149  2.24396  2.2671  3.20957  3.68672  3.93431  
-0.5  -0.383333  1.3004  2.24287  2.27421  3.21668  3.64291  3.93323  
-0.5  -0.366667  1.2992  2.24167  2.28235  3.22482  3.59975  3.93202  
-0.5  -0.35  1.29788  2.24035  2.29149  3.23396  3.55726  3.9307  
-0.5  -0.333333  1.29646  2.23893  2.30161  3.24408  3.51548  3.92929  
-0.5  -0.316667  1.29497  2.23744  2.31266  3.25513  3.47442  3.9278  
-0.5  -0.3  1.29343  2.2359  2.32462  3.26709  3.43411  3.92625  
-0.5  -0.283333  1.29184  2.23431  2.33743  3.2799  3.39459  3.92467  
-0.5  -0.266667  1.29023  2.2327  2.35105  3.29352  3.35589  3.92306  
-0.5  -0.25  1.28862  2.23109  2.36543  3.30789  3.31804  3.92144  
-0.5  -0.233333  1.28702  2.22949  2.38049  3.28109  3.32296  3.91984  
-0.5  -0.216667  1.28545  2.22792  2.39618  3.24511  3.33865  3.91827  
-0.5  -0.2  1.28393  2.2264  2.4124  3.21016  3.35487  3.91675  
-0.5  -0.183333  1.28247  2.22494  2.42905  3.17633  3.37152  3.91529  
-0.5  -0.166667  1.28109  2.22355  2.44601  3.14373  3.38848  3.91391  
-0.5  -0.15  1.27979  2.22226  2.46312  3.11251  3.40559  3.91262  
-0.5  -0.133333  1.2786  2.22107  2.48019  3.08284  3.42266  3.91143  
-0.5  -0.116667  1.27753  2.22  2.49698  3.05497  3.43945  3.91035  
-0.5  -0.1  1.27658  2.21905  2.51317  3.02919  3.45564  3.9094  
-0.5  -0.0833333  1.27576  2.21822  2.52837  3.00588  3.47084  3.90858  
-0.5  -0.0666667  1.27507  2.21754  2.54209  2.98554  3.48456  3.9079  
-0.5  -0.05  1.27454  2.21701  2.55376  2.96873  3.49623  3.90736  
-0.5  -0.0333333  1.27415  2.21662  2.56274  2.95608  3.50521  3.89855  
-0.5  -0.0166667  1.27392  2.21639  2.56844  2.94818  3.5109  3.89065  
-0.5  0  1.27384  2.21631  2.57039  2.9455  3.51286  3.88797  
-0.5  0.0166667  1.27392  2.21639  2.56844  2.94818  3.5109  3.89065  
-0.5  0.0333333  1.27415  2.21662  2.56274  2.95608  3.50521  3.89855  
-0.5  0.05  1.27454  2.21701  2.55376  2.96873  3.49623  3.90736  
-0.5  0.0666667  1.27507  2.21754  2.54209  2.98554  3.48456  3.9079  
-0.5  0.0833333  1.27576  2.21822  2.52837  3.00588  3.47084  3.90858  
-0.5  0.1  1.27658  2.21905  2.51317  3.02919  3.45564  3.9094  
-0.5  0.116667  1.27753  2.22  2.49698  3.05497  3.43945  3.91035  
-0.5  0.133333  1.2786  2.22107  2.48019  3.08284  3.42266  3.91143  
-0.5  0.15  1.27979  2.22226  2.46312  3.11251  3.40559  3.91262  
-0.5  0.166667  1.28109  2.22355  2.44601  3.14373  3.38848  3.91391  
-0.5  0.183333  1.28247  2.22494  2.42905  3.17633  3.37152  3.91529  
-0.5  0.2  1.28393  2.2264  2.4124  3.21016  3.35487  3.91675  
-0.5  0.216667  1.28545  2.22792  2.39618  3.24511  3.33865  3.91827  
-0.5  0.233333  1.28702  2.22949  2.38049  3.28109  3.32296  3.91984  
-0.5  0.25  1.28862  2.23109  2.36543  3.30789  3.31804  3.92144  
-0.5  0.266667  1.29023  2.2327  2.35105  3.29352  3.35589  3.92306  
-0.5  0.283333  1.29184  2.23431  2.33743  3.2799  3.39459  3.92467  
-0.5  0.3  1.29343  2.2359  2.32462  3.26709  3.43411  3.92625  
-0.5  0.316667  1.29497  2.23744  2.31266  3.25513  3.47442  3.9278  
-0.5  0.333333  1.29646  2.23893  2.30161  3.24408  3.51548  3.92929  
-0.5  0.35  1.29788  2.24035  2.29149  3.23396  3.55726  3.9307  
-0.5  0.366667  1.2992  2.24167  2.28235  3.22482  3.59975  3.93202  
-0.5  0.383333  1.3004  2.24287  2.27421  3.21668  3.64291  3.93323  
-0.5  0.4  1.30149  2.24396  2.2671  3.20957  3.68672  3.93431  
-0.5  0.416667  1.30243  2.2449  2.26104  3.20351  3.73113  3.93525  
-0.5  0.433333  1.30322  2.24569  2.25605  3.19852  3.77607  3.93604  
-0.5  0.45  1.30384  2.24631  2.25216  3.19463  3.82141  3.93667  
-0.5  0.466667  1.3043  2.24676  2.24937  3.19184  3.86673  3.93712  
-0.5  0.483333  1.30457  2.24704  2.24769  3.19016  3.91034  3.9374  

-0.483333  -0.5  1.30457  2.24704  2.24769  3.19016  3.91034  3.9374  
-0.483333  -0.483333  1.30448  2.2476  2.2476  3.19072  3.91025  3.91025  
-0.483333  -0.466667  1.3042  2.24732  2.24928  3.1924  3.86663  3.90997  
-0.483333  -0.45  1.30375  2.24687  2.25207  3.19519  3.82131  3.90952  
-0.483333  -0.433333  1.30313  2.24625  2.25596  3.19908  3.77598  3.9089  
-0.483333  -0.416667  1.30234  2.24546  2.26095  3.20407  3.73104  3.90811  
-0.483333  -0.4  1.3014  2.24452  2.267  3.21013  3.68663  3.90717  
-0.483333  -0.383333  1.30031  2.24343  2.27412  3.21724  3.64282  3.90608  
-0.483333  -0.366667  1.2991  2.24223  2.28226  3.22538  3.59966  3.90487  
-0.483333  -0.35  1.29779  2.24091  2.2914  3.23452  3.55717  3.90356  
-0.483333  -0.333333  1.29637  2.23949  2.30152  3.24464  3.51538  3.90214  
-0.483333  -0.316667  1.29488  2.238  2.31257  3.25569  3.47433  3.90065  
-0.483333  -0.3  1.29334  2.23646  2.32453  3.26765  3.43402  3.89911  
-0.483333  -0.283333  1.29175  2.23487  2.33734  3.28046  3.3945  3.89752  
-0.483333  -0.266667  1.29014  2.23326  2.35096  3.29408  3.35579  3.89591  
-0.483333  -0.25  1.28852  2.23165  2.36533  3.30845  3.31795  3.8943  
-0.483333  -0.233333  1.28693  2.23005  2.3804  3.281  3.32352  3.8927  
-0.483333  -0.216667  1.28536  2.22848  2.39609  3.24502  3.33921  3.89113  
-0.483333  -0.2  1.28383  2.22696  2.41231  3.21007  3.35543  3.88961  
-0.483333  -0.183333  1.28238  2.2255  2.42896  3.17624  3.37208  3.88815  
-0.483333  -0.166667  1.28099  2.22411  2.44592  3.14364  3.38904  3.88676  
-0.483333  -0.15  1.2797  2.22282  2.46303  3.11242  3.40615  3.88547  
-0.483333  -0.133333  1.27851  2.22163  2.4801  3.08275  3.42322  3.88428  
-0.483333  -0.116667  1.27744  2.22056  2.49689  3.05488  3.44001  3.88321  
-0.483333  -0.1  1.27648  2.21961  2.51308  3.0291  3.4562  3.88226  
-0.483333  -0.0833333  1.27566  2.21879  2.52828  3.00579  3.4714  3.88143  
-0.483333  -0.0666667  1.27498  2.2181  2.542  2.98545  3.48512  3.88075  
-0.483333  -0.05  1.27445  2.21757  2.55367  2.96864  3.49679  3.88022  
-0.483333  -0.0333333  1.27406  2.21718  2.56265  2.95599  3.50577  3.87983  
-0.483333  -0.0166667  1.27383  2.21695  2.56834  2.94809  3.51146  3.8796  
-0.483333  0  1.27375  2.21687  2.5703  2.94541  3.51342  3.87952  
-0.483333  0.0166667  1.27383  2.21695  2.56834  2.94809  3.51146  3.8796  
-0.483333  0.0333333  1.27406  2.21718  2.56265  2.95599  3.50577  3.87983  
-0.483333  0.05  1.27445  2.21757  2.55367  2.96864  3.49679  3.88022  
-0.483333  0.0666667  1.27498  2.2181  2.542  2.98545  3.48512  3.88075  
-0.483333  0.0833333  1.27566  2.21879  2.52828  3.00579  3.4714  3.88143  
-0.483333  0.1  1.27648  2.21961  2.51308  3.0291  3.4562  3.88226  
-0.483333  0.116667  1.27744  2.22056  2.49689  3.05488  3.44001  3.88321  
-0.483333  0.133333  1.27851  2.22163  2.4801  3.08275  3.42322  3.88428  
-0.483333  0.15  1.2797  2.22282  2.46303  3.11242  3.40615  3.88547  
-0.483333  0.166667  1.28099  2.22411  2.44592  3.14364  3.38904  3.88676  
-0.483333  0.183333  1.28238  2.2255  2.42896  3.17624  3.37208  3.88815  
-0.483333  0.2  1.28383  2.22696  2.41231  3.21007  3.35543  3.88961  
-0.483333  0.216667  1.28536  2.22848  2.39609  3.24502  3.33921  3.89113  
-0.483333  0.233333  1.28693  2.23005  2.3804  3.281  3.32352  3.8927  
-0.483333  0.25  1.28852  2.23165  2.36533  3.30845  3.31795  3.8943  
-0.483333  0.266667  1.29014  2.23326  2.35096  3.29408  3.35579  3.89591  
-0.483333  0.283333  1.29175  2.23487  2.33734  3.28046  3.3945  3.89752  
-0.483333  0.3  1.29334  2.23646  2.32453  3.26765  3.43402  3.89911  
-0.483333  0.316667  1.29488  2.238  2.31257  3.25569  3.47433  3.90065  
-0.483333  0.333333  1.29637  2.23949  2.30152  3.24464  3.51538  3.90214  
-0.483333  0.35  1.29779  2.24091  2.2914  3.23452  3.55717  3.90356  
-0.483333  0.366667  1.2991  2.24223  2.28226  3.22538  3.59966  3.90487  
-0.483333  0.383333  1.30031  2.24343  2.27412  3.21724  3.64282  3.90608  
-0.483333  0.4  1.3014  2.24452  2.267  3.21013  3.68663  3.90717  
-0.483333  0.416667  1.30234  2.24546  2.26095  3.20407  3.73104  3.90811  
-0.483333  0.433333  1.30313  2.24625  2.25596  3.19908  3.77598  3.9089  
-0.483333  0.45  1.30375  2.24687  2.25207  3.19519  3.82131  3.90952  
-0.483333  0.466667  1.3042  2.24732  2.24928  3.1924  3.86663  3.90997  
-0.483333  0.483333  1.30448  2.2476  2.2476  3.19072  3.91025  3.91025  

-0.466667  -0.5  1.3043  2.24676  2.24937  3.19184  3.86673  3.93712  
-0.466667  -0.483333  1.3042  2.24732  2.24928  3.1924  3.86663  3.90997  
-0.466667  -0.466667  1.30393  2.249  2.249  3.19408  3.86636  3.86636  
-0.466667  -0.45  1.30348  2.24855  2.25179  3.19687  3.82104  3.86591  
-0.466667  -0.433333  1.30285  2.24793  2.25569  3.20076  3.77571  3.86528  
-0.466667  -0.416667  1.30206  2.24714  2.26067  3.20575  3.73077  3.86449  
-0.466667  -0.4  1.30112  2.24619  2.26673  3.2118  3.68635  3.86355  
-0.466667  -0.383333  1.30004  2.24511  2.27384  3.21892  3.64255  3.86247  
-0.466667  -0.366667  1.29883  2.2439  2.28198  3.22706  3.59938  3.86126  
-0.466667  -0.35  1.29751  2.24258  2.29113  3.2362  3.5569  3.85994  
-0.466667  -0.333333  1.2961  2.24117  2.30124  3.24632  3.51511  3.85853  
-0.466667  -0.316667  1.29461  2.23968  2.3123  3.25737  3.47405  3.85704  
