# dimension:  2
# structure:  kagome
# how many levels of k are coupled?  20
# how many lowest eigenvals are calcualted?  8
# loopOrRect:  L
# how many k-points are given in unit-length scale?  60
0.615773  0.262432  0.454545  4.93102  4.96934  5.15612  6.77509  6.90188  7.43491  7.69617  7.86935  
0.628581  0.253684  0.439394  4.92458  4.97639  5.15621  6.75377  6.92416  7.43828  7.67321  7.88153  
0.641388  0.244936  0.424242  4.91811  4.98369  5.15633  6.73233  6.94667  7.44284  7.64891  7.89623  
0.654196  0.236189  0.409091  4.91163  4.9912  5.15646  6.71082  6.96926  7.44871  7.6243  7.9124  
0.667003  0.227441  0.393939  4.90517  4.99892  5.15662  6.6893  6.99178  7.45602  7.59995  7.92945  
0.679811  0.218693  0.378788  4.89876  5.00682  5.15679  6.66781  7.01406  7.46491  7.57616  7.94705  
0.692618  0.209945  0.363636  4.89242  5.01488  5.15697  6.64642  7.03593  7.47549  7.55311  7.965  
0.705426  0.201198  0.348485  4.88617  5.02307  5.15717  6.62517  7.05722  7.4879  7.5309  7.98316  
0.718234  0.19245  0.333333  4.88004  5.03137  5.15737  6.60412  7.07777  7.50225  7.50961  8.00142  
0.731041  0.183702  0.318182  4.87405  5.03973  5.15758  6.58334  7.09744  7.48928  7.51862  8.01971  
0.743849  0.174955  0.30303  4.86822  5.04814  5.1578  6.56288  7.11611  7.46992  7.53709  8.03796  
0.756656  0.166207  0.287879  4.86257  5.05656  5.15802  6.5428  7.1337  7.45156  7.55767  8.05611  
0.769464  0.157459  0.272727  4.85711  5.06495  5.15823  6.52318  7.15017  7.43419  7.58034  8.07411  
0.782271  0.148711  0.257576  4.85186  5.07327  5.15845  6.50406  7.1655  7.41783  7.60505  8.0919  
0.795079  0.139964  0.242424  4.84683  5.08148  5.15867  6.48553  7.17971  7.40246  7.63169  8.10942  
0.807886  0.131216  0.227273  4.84205  5.08954  5.15887  6.46764  7.19284  7.38808  7.66014  8.12661  
0.820694  0.122468  0.212121  4.83751  5.09741  5.15908  6.45047  7.20494  7.37468  7.69026  8.14341  
0.833502  0.11372  0.19697  4.83325  5.10503  5.15927  6.43408  7.21608  7.36226  7.72188  8.15973  
0.846309  0.104973  0.181818  4.82925  5.11236  5.15945  6.41854  7.2263  7.35081  7.75483  8.1755  
0.859117  0.096225  0.166667  4.82554  5.11935  5.15963  6.40393  7.23566  7.34031  7.78895  8.17042  
0.871924  0.0874773  0.151515  4.82213  5.12595  5.15979  6.39031  7.2442  7.33076  7.82404  8.15443  
0.884732  0.0787295  0.136364  4.81902  5.13211  5.15994  6.37774  7.25194  7.32216  7.85994  8.13961  
0.897539  0.0699818  0.121212  4.81621  5.13778  5.16008  6.3663  7.25891  7.31448  7.89641  8.12613  
0.910347  0.0612341  0.106061  4.81372  5.14291  5.1602  6.35604  7.26509  7.30772  7.93321  8.11416  
0.923155  0.0524864  0.0909091  4.81156  5.14747  5.16031  6.34701  7.2705  7.30188  7.96995  8.10396  
0.935962  0.0437386  0.0757576  4.80971  5.1514  5.1604  6.33928  7.27512  7.29695  8.00587  8.09611  
0.94877  0.0349909  0.0606061  4.8082  5.15467  5.16047  6.33289  7.27893  7.29293  8.0387  8.09254  
0.961577  0.0262432  0.0454545  4.80702  5.15725  5.16053  6.32788  7.28192  7.2898  8.06001  8.10102  
0.974385  0.0174955  0.030303  4.80618  5.15911  5.16057  6.32427  7.28406  7.28757  8.06474  8.12515  
0.987192  0.00874773  0.0151515  4.80567  5.16023  5.1606  6.3221  7.28536  7.28624  8.06454  8.14947  
1  0  0  4.8055  5.16061  5.16061  6.32138  7.28579  7.28579  8.06422  8.16029  
